CVE_ID,Package,Version,CVSSv3,Rating,Severity,Vector,Summary,Published,Link,OS
CVE-2025-14087,glib-networking,2.80.1,5.6,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,"A flaw was found in GLib (Gnome Lib). This vulnerability allows a remote attacker to cause heap corruption, leading to a denial of service or potential code execution via a buffer-underflow in the GVa",2025-12-10T09:15:47.053,https://nvd.nist.gov/vuln/detail/CVE-2025-14087,all
CVE-2016-9401,bash-completion,2.17.0,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,popd in bash might allow local users to bypass the restricted shell and cause a use-after-free via a crafted address.,2017-01-23T21:59:02.987,https://nvd.nist.gov/vuln/detail/CVE-2016-9401,all
CVE-2016-4025,file,5.47,5.5,MEDIUM,MEDIUM,,"Avast Internet Security v11.x.x, Pro Antivirus v11.x.x, Premier v11.x.x, Free Antivirus v11.x.x, Business Security v11.x.x, Endpoint Protection v8.x.x, Endpoint Protection Plus v8.x.x, Endpoint Protec",2016-11-03T10:59:02.557,https://nvd.nist.gov/vuln/detail/CVE-2016-4025,all
CVE-2020-26941,file,5.47,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,"A local (authenticated) low-privileged user can exploit a behavior in an ESET installer to achieve arbitrary file overwrite (deletion) of any file via a symlink, due to insecure permissions. The possi",2021-01-26T18:15:45.613,https://nvd.nist.gov/vuln/detail/CVE-2020-26941,all
CVE-2022-47599,file,5.47,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:C/C:L/I:L/A:L,Deserialization of Untrusted Data vulnerability in File Manager by Bit Form Team File Manager – 100% Free & Open Source File Manager Plugin for WordPress | Bit File Manager.This issue affects File Man,2023-12-20T18:15:11.417,https://nvd.nist.gov/vuln/detail/CVE-2022-47599,all
CVE-2022-36313,file,5.47,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,An issue was discovered in the file-type package before 16.5.4 and 17.x before 17.1.3 for Node.js. A malformed MKV file could cause the file type detector to get caught in an infinite loop. This would,2022-07-21T16:15:09.297,https://nvd.nist.gov/vuln/detail/CVE-2022-36313,all
CVE-1999-1386,perl,5.42.0,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,"Perl 5.004_04 and earlier follows symbolic links when running with the -e option, which allows local users to overwrite arbitrary files via a symlink attack on the /tmp/perl-eaXXXXX file.",1999-12-31T05:00:00.000,https://nvd.nist.gov/vuln/detail/CVE-1999-1386,all
CVE-2025-13837,python3-dbus,1.4.0,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,"When loading a plist file, the plistlib module reads data in size specified by the file itself, meaning a malicious file can cause OOM and DoS issues",2025-12-01T18:16:04.380,https://nvd.nist.gov/vuln/detail/CVE-2025-13837,all
CVE-2025-6075,python3-dbus,1.4.0,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"If the value passed to os.path.expandvars() is user-controlled a 
performance degradation is possible when expanding environment 
variables.",2025-10-31T17:15:48.693,https://nvd.nist.gov/vuln/detail/CVE-2025-6075,all
CVE-2020-8230,desktop-file-utils,0.28,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,A memory corruption vulnerability exists in NextCloud Desktop Client v2.6.4 where missing ASLR and DEP protections in for windows allowed to corrupt memory.,2020-08-17T16:15:13.700,https://nvd.nist.gov/vuln/detail/CVE-2020-8230,all
CVE-2020-8229,desktop-file-utils,0.28,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,A memory leak in the OCUtil.dll library used by Nextcloud Desktop Client 2.6.4 can lead to a DoS against the host system.,2020-08-10T14:15:13.360,https://nvd.nist.gov/vuln/detail/CVE-2020-8229,all
CVE-2023-28123,desktop-file-utils,0.28,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,A permission misconfiguration in UI Desktop for Windows (Version 0.59.1.71 and earlier) could allow an user to hijack VPN credentials while UID VPN is starting.This vulnerability is fixed in Version 0,2023-04-19T20:15:12.193,https://nvd.nist.gov/vuln/detail/CVE-2023-28123,all
CVE-2023-28124,desktop-file-utils,0.28,5.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,Improper usage of symmetric encryption in UI Desktop for Windows (Version 0.59.1.71 and earlier) could allow users with access to UI Desktop configuration files to decrypt their content.This vulnerabi,2023-04-19T20:15:12.247,https://nvd.nist.gov/vuln/detail/CVE-2023-28124,all
CVE-2021-24177,file,5.47,5.4,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"In the default configuration of the File Manager WordPress plugin before 7.1, a Reflected XSS can occur on the endpoint /wp-admin/admin.php?page=wp_file_manager_properties when a payload is submitted ",2021-04-05T19:15:16.247,https://nvd.nist.gov/vuln/detail/CVE-2021-24177,all
CVE-2020-8189,desktop-file-utils,0.28,5.4,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,A cross-site scripting error in Nextcloud Desktop client 2.6.4 allowed to present any html (including local links) when responding with invalid data on the login attempt.,2020-08-21T21:15:11.887,https://nvd.nist.gov/vuln/detail/CVE-2020-8189,all
CVE-2023-23942,desktop-file-utils,0.28,5.4,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,The Nextcloud Desktop Client is a tool to synchronize files from a Nextcloud Server with your computer. Versions prior to 3.6.3 are missing sanitisation on qml labels which are used for basic HTML ele,2023-02-06T21:15:09.727,https://nvd.nist.gov/vuln/detail/CVE-2023-23942,all
CVE-2026-4438,glibc-gconv,2.43+git,5.4,MEDIUM,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,Calling gethostbyaddr or gethostbyaddr_r with a configured nsswitch.conf that specifies the library's DNS backend in the GNU C library version 2.34 to version 2.43 could result in an invalid DNS hostn,2026-03-20T20:16:49.623,https://nvd.nist.gov/vuln/detail/CVE-2026-4438,all
CVE-2026-4438,glibc-gconv-iso8859-1,2.43+git,5.4,MEDIUM,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,Calling gethostbyaddr or gethostbyaddr_r with a configured nsswitch.conf that specifies the library's DNS backend in the GNU C library version 2.34 to version 2.43 could result in an invalid DNS hostn,2026-03-20T20:16:49.623,https://nvd.nist.gov/vuln/detail/CVE-2026-4438,all
CVE-2026-7009,curl,8.19.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"When curl is told to use the Certificate Status Request TLS extension, often
referred to as *OCSP stapling*, to verify that the server certificate is
valid, it fails to detect OCSP problems and instea",2026-05-13T13:01:57.100,https://nvd.nist.gov/vuln/detail/CVE-2026-7009,all
CVE-2026-7168,curl,8.19.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"Successfully using libcurl to do a transfer over a specific HTTP proxy
(`proxyA`) with **Digest** authentication and then changing the proxy host to
a second one (`proxyB`) for a second transfer, reus",2026-05-13T13:01:57.200,https://nvd.nist.gov/vuln/detail/CVE-2026-7168,all
CVE-2026-6429,curl,8.19.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"When asked to both use a `.netrc` file for credentials and to follow HTTP
redirects, libcurl could leak the password used for the first host to the
followed-to host under certain circumstances.",2026-05-13T13:01:56.930,https://nvd.nist.gov/vuln/detail/CVE-2026-6429,all
CVE-2026-3526,file,5.47,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Incorrect Authorization vulnerability in Drupal File Access Fix (deprecated) allows Forceful Browsing.This issue affects File Access Fix (deprecated): from 0.0.0 before 1.2.0.,2026-03-26T21:17:08.600,https://nvd.nist.gov/vuln/detail/CVE-2026-3526,all
CVE-2026-3525,file,5.47,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Incorrect Authorization vulnerability in Drupal File Access Fix (deprecated) allows Forceful Browsing.This issue affects File Access Fix (deprecated): from 0.0.0 before 1.2.0.,2026-03-26T21:17:08.437,https://nvd.nist.gov/vuln/detail/CVE-2026-3525,all
CVE-2023-27043,python3-dbus,1.4.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,The email module of Python through 3.11.3 incorrectly parses e-mail addresses that contain a special character. The wrong portion of an RFC2822 header is identified as the value of the addr-spec. In s,2023-04-19T00:15:07.973,https://nvd.nist.gov/vuln/detail/CVE-2023-27043,all
CVE-2023-40217,python3-dbus,1.4.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"An issue was discovered in Python before 3.8.18, 3.9.x before 3.9.18, 3.10.x before 3.10.13, and 3.11.x before 3.11.5. It primarily affects servers (such as HTTP servers) that use TLS client authentic",2023-08-25T01:15:09.017,https://nvd.nist.gov/vuln/detail/CVE-2023-40217,all
CVE-2024-33664,python3-dbus,1.4.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,"python-jose through 3.3.0 allows attackers to cause a denial of service (resource consumption) during a decode via a crafted JSON Web Encryption (JWE) token with a high compression ratio, aka a ""JWT b",2024-04-26T00:15:09.060,https://nvd.nist.gov/vuln/detail/CVE-2024-33664,all
CVE-2025-12084,python3-dbus,1.4.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,When building nested elements using xml.dom.minidom methods such as appendChild() that have a dependency on _clear_id_cache() the algorithm is quadratic. Availability can be impacted when building exc,2025-12-03T19:15:55.050,https://nvd.nist.gov/vuln/detail/CVE-2025-12084,all
CVE-2025-12781,python3-dbus,1.4.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,"When passing data to the b64decode(), standard_b64decode(), and urlsafe_b64decode() functions in the ""base64"" module the characters ""+/"" will always be accepted, regardless of the value of ""altchars"" ",2026-01-21T20:16:04.423,https://nvd.nist.gov/vuln/detail/CVE-2025-12781,all
CVE-2025-61912,python3-dbus,1.4.0,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,"python-ldap is a lightweight directory access protocol (LDAP) client API for Python. In versions prior to 3.4.5, ldap.dn.escape_dn_chars() escapes \x00 incorrectly by emitting a backslash followed by ",2025-10-10T22:15:37.637,https://nvd.nist.gov/vuln/detail/CVE-2025-61912,all
CVE-2015-5146,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,,ntpd in ntp before 4.2.8p3 with remote configuration enabled allows remote authenticated users with knowledge of the configuration password and access to a computer entrusted to perform remote configu,2017-08-24T20:29:00.313,https://nvd.nist.gov/vuln/detail/CVE-2015-5146,all
CVE-2015-8138,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,,NTP before 4.2.8p6 and 4.3.x before 4.3.90 allows remote attackers to bypass the origin timestamp validation via a packet with an origin timestamp set to zero.,2017-01-30T21:59:00.723,https://nvd.nist.gov/vuln/detail/CVE-2015-8138,all
CVE-2015-8139,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,,ntpq in NTP before 4.2.8p7 allows remote attackers to obtain origin timestamps and then impersonate peers via unspecified vectors.,2017-01-30T21:59:00.830,https://nvd.nist.gov/vuln/detail/CVE-2015-8139,all
CVE-2016-7433,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,,"NTP before 4.2.8p9 does not properly perform the initial sync calculations, which allows remote attackers to unspecified impact via unknown vectors, related to a ""root distance that did not include th",2017-01-13T16:59:00.510,https://nvd.nist.gov/vuln/detail/CVE-2016-7433,all
CVE-2016-1547,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,,An off-path attacker can cause a preemptible client association to be demobilized in NTP 4.2.8p4 and earlier and NTPSec a5fb34b9cc89b92a8fef2f459004865c93bb7f92 by sending a crypto NAK packet to a vic,2017-01-06T21:59:00.320,https://nvd.nist.gov/vuln/detail/CVE-2016-1547,all
CVE-2016-4956,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,ntpd in NTP 4.x before 4.2.8p8 allows remote attackers to cause a denial of service (interleaved-mode transition and time change) via a spoofed broadcast packet.  NOTE: this vulnerability exists becau,2016-07-05T01:59:03.283,https://nvd.nist.gov/vuln/detail/CVE-2016-4956,all
CVE-2016-2516,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,,"NTP before 4.2.8p7 and 4.3.x before 4.3.92, when mode7 is enabled, allows remote attackers to cause a denial of service (ntpd abort) by using the same IP address multiple times in an unconfig directiv",2017-01-30T21:59:01.003,https://nvd.nist.gov/vuln/detail/CVE-2016-2516,all
CVE-2016-2517,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,,NTP before 4.2.8p7 and 4.3.x before 4.3.92 allows remote attackers to cause a denial of service (prevent subsequent authentication) by leveraging knowledge of the controlkey or requestkey and sending ,2017-01-30T21:59:01.033,https://nvd.nist.gov/vuln/detail/CVE-2016-2517,all
CVE-2016-2518,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,The MATCH_ASSOC function in NTP before version 4.2.8p9 and 4.3.x before 4.3.92 allows remote attackers to cause an out-of-bounds reference via an addpeer request with a large hmode value.,2017-01-30T21:59:01.080,https://nvd.nist.gov/vuln/detail/CVE-2016-2518,all
CVE-2018-7170,ntp,4.2.8p18,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,ntpd in ntp 4.2.x before 4.2.8p7 and 4.3.x before 4.3.92 allows authenticated users that know the private symmetric key to create arbitrarily-many ephemeral associations in order to win the clock sele,2018-03-06T20:29:01.297,https://nvd.nist.gov/vuln/detail/CVE-2018-7170,all
CVE-2015-5146,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,,ntpd in ntp before 4.2.8p3 with remote configuration enabled allows remote authenticated users with knowledge of the configuration password and access to a computer entrusted to perform remote configu,2017-08-24T20:29:00.313,https://nvd.nist.gov/vuln/detail/CVE-2015-5146,all
CVE-2015-8138,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,,NTP before 4.2.8p6 and 4.3.x before 4.3.90 allows remote attackers to bypass the origin timestamp validation via a packet with an origin timestamp set to zero.,2017-01-30T21:59:00.723,https://nvd.nist.gov/vuln/detail/CVE-2015-8138,all
CVE-2015-8139,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,,ntpq in NTP before 4.2.8p7 allows remote attackers to obtain origin timestamps and then impersonate peers via unspecified vectors.,2017-01-30T21:59:00.830,https://nvd.nist.gov/vuln/detail/CVE-2015-8139,all
CVE-2016-7433,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,,"NTP before 4.2.8p9 does not properly perform the initial sync calculations, which allows remote attackers to unspecified impact via unknown vectors, related to a ""root distance that did not include th",2017-01-13T16:59:00.510,https://nvd.nist.gov/vuln/detail/CVE-2016-7433,all
CVE-2016-1547,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,,An off-path attacker can cause a preemptible client association to be demobilized in NTP 4.2.8p4 and earlier and NTPSec a5fb34b9cc89b92a8fef2f459004865c93bb7f92 by sending a crypto NAK packet to a vic,2017-01-06T21:59:00.320,https://nvd.nist.gov/vuln/detail/CVE-2016-1547,all
CVE-2016-4956,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,ntpd in NTP 4.x before 4.2.8p8 allows remote attackers to cause a denial of service (interleaved-mode transition and time change) via a spoofed broadcast packet.  NOTE: this vulnerability exists becau,2016-07-05T01:59:03.283,https://nvd.nist.gov/vuln/detail/CVE-2016-4956,all
CVE-2016-2516,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,,"NTP before 4.2.8p7 and 4.3.x before 4.3.92, when mode7 is enabled, allows remote attackers to cause a denial of service (ntpd abort) by using the same IP address multiple times in an unconfig directiv",2017-01-30T21:59:01.003,https://nvd.nist.gov/vuln/detail/CVE-2016-2516,all
CVE-2016-2517,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,,NTP before 4.2.8p7 and 4.3.x before 4.3.92 allows remote attackers to cause a denial of service (prevent subsequent authentication) by leveraging knowledge of the controlkey or requestkey and sending ,2017-01-30T21:59:01.033,https://nvd.nist.gov/vuln/detail/CVE-2016-2517,all
CVE-2016-2518,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,The MATCH_ASSOC function in NTP before version 4.2.8p9 and 4.3.x before 4.3.92 allows remote attackers to cause an out-of-bounds reference via an addpeer request with a large hmode value.,2017-01-30T21:59:01.080,https://nvd.nist.gov/vuln/detail/CVE-2016-2518,all
CVE-2018-7170,ntp-tickadj,4.2.8p18,5.3,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,ntpd in ntp 4.2.x before 4.2.8p7 and 4.3.x before 4.3.92 allows authenticated users that know the private symmetric key to create arbitrarily-many ephemeral associations in order to win the clock sele,2018-03-06T20:29:01.297,https://nvd.nist.gov/vuln/detail/CVE-2018-7170,all
CVE-2025-47792,desktop-file-utils,0.28,5.0,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:L/A:N,"Nextcloud Desktop is the desktop sync client for Nextcloud. In versions of Nextcloud Desktop prior to 3.15, 3rdparty applications already installed on a user machine can create link shares for almost ",2025-05-16T15:15:47.923,https://nvd.nist.gov/vuln/detail/CVE-2025-47792,all
CVE-2015-8140,ntp,4.2.8p18,4.8,MEDIUM,MEDIUM,,The ntpq protocol in NTP before 4.2.8p7 allows remote attackers to conduct replay attacks by sniffing the network.,2017-01-30T21:59:00.910,https://nvd.nist.gov/vuln/detail/CVE-2015-8140,all
CVE-2015-8140,ntp-tickadj,4.2.8p18,4.8,MEDIUM,MEDIUM,,The ntpq protocol in NTP before 4.2.8p7 allows remote attackers to conduct replay attacks by sniffing the network.,2017-01-30T21:59:00.910,https://nvd.nist.gov/vuln/detail/CVE-2015-8140,all
CVE-2019-15795,python3-dbus,1.4.0,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:N,python-apt only checks the MD5 sums of downloaded files in `Version.fetch_binary()` and `Version.fetch_source()` of apt/package.py in version 1.9.0ubuntu1 and earlier. This allows a man-in-the-middle ,2020-03-26T13:15:12.750,https://nvd.nist.gov/vuln/detail/CVE-2019-15795,all
CVE-2019-15796,python3-dbus,1.4.0,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:N,Python-apt doesn't check if hashes are signed in `Version.fetch_binary()` and `Version.fetch_source()` of apt/package.py or in `_fetch_archives()` of apt/cache.py in version 1.9.3ubuntu2 and earlier. ,2020-03-26T13:15:12.843,https://nvd.nist.gov/vuln/detail/CVE-2019-15796,all
CVE-2026-27456,util-linux,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-addpart,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-agetty,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-bits,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-blkdiscard,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-blkid,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-blkpr,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-blkzone,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-blockdev,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-cal,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-cfdisk,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-chcpu,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-chmem,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-choom,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-chrt,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-col,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
